PERIODO,SEMEPI,NIVEL,RAMO,LISTDX,CVEDX,TIP_SEXO,GEDAD,DURACI,NDIAS,FREC,TIPCAS,TRABAJADOR
2023,3,99,2,2,49,2,4,97,97,1,0,IMSS
2023,3,99,2,2,49,2,5,1,1,1,0,IMSS
2023,3,99,2,2,49,2,5,28.253968253968253,1780,63,0,No IMSS
2023,3,99,2,2,49,2,6,31,31,1,0,No IMSS
2023,3,99,2,2,49,2,6,61.75,494,8,0,No IMSS
2023,3,99,2,2,IM127,1,3,1,2,2,0,No IMSS
2023,3,99,2,2,IM127,1,5,1.5,3,2,0,No IMSS
2023,3,99,2,2,IM127,2,2,1,1,1,0,No IMSS
2023,3,99,2,2,IM127,2,3,1,1,1,0,No IMSS
2023,3,99,2,2,IM127,2,5,1,1,1,0,No IMSS
2023,4,14,2,2,127,1,3,23.5,94,4,0,No IMSS
2023,4,14,2,2,127,1,4,27,54,2,0,No IMSS
2023,4,14,2,2,127,1,5,41.8,209,5,0,No IMSS
2023,4,14,2,2,127,1,6,11.333333333333334,34,3,0,No IMSS
2023,4,14,2,2,127,2,4,2,2,1,0,No IMSS
2023,4,14,2,2,127,2,5,38.25,153,4,0,No IMSS
2023,4,14,2,2,127,2,6,3,3,1,0,No IMSS
2023,4,14,2,2,49,1,3,27.333333333333332,82,3,0,No IMSS
2023,4,14,2,2,49,1,4,102.22222222222223,920,9,0,No IMSS
2023,4,14,2,2,49,1,5,82.6,826,10,0,No IMSS
2023,4,14,2,2,49,1,6,52.5,210,4,0,No IMSS
2023,4,14,2,2,49,2,3,22.166666666666668,133,6,0,No IMSS
2023,4,14,2,2,49,2,4,10,70,7,0,No IMSS
2023,4,14,2,2,49,2,5,3,15,5,0,No IMSS
2023,4,14,2,2,49,2,5,44,44,1,0,IMSS
2023,4,14,2,2,IM237,2,5,5,5,1,0,No IMSS
2023,4,14,1,2,49,1,5,97,97,1,0,No IMSS
2023,4,14,1,2,49,2,5,16,16,1,0,No IMSS
2023,4,99,2,2,127,1,1,4,4,1,0,No IMSS
2023,4,99,2,2,127,1,2,3.3333333333333335,10,3,0,No IMSS
2023,4,99,2,2,127,1,3,22.3,223,10,0,No IMSS
2023,4,99,2,2,127,1,4,1,1,1,0,IMSS
2023,4,99,2,2,127,1,4,14,14,1,0,No IMSS
2023,4,99,2,2,127,1,4,36.611111111111114,659,18,0,No IMSS
2023,4,99,2,2,127,1,5,64.71428571428571,2718,42,0,No IMSS
2023,4,99,2,2,127,1,6,45.583333333333336,547,12,0,No IMSS
2023,4,99,2,2,127,2,1,1,1,1,0,No IMSS
2023,4,99,2,2,127,2,2,5,5,1,0,IMSS
2023,4,99,2,2,127,2,2,7.5,30,4,0,No IMSS
2023,4,99,2,2,127,2,3,23.333333333333332,140,6,0,No IMSS
2023,4,99,2,2,127,2,4,5.615384615384615,73,13,0,No IMSS
2023,4,99,2,2,127,2,5,23.6,354,15,0,No IMSS
2023,4,99,2,2,127,2,6,6,18,3,0,No IMSS
2023,4,99,2,2,136,2,2,7,7,1,0,No IMSS
2023,4,99,2,2,136,2,3,4,4,1,0,No IMSS
2023,4,99,2,2,49,1,2,13.166666666666666,158,12,0,No IMSS
2023,4,99,2,2,49,1,3,25.41025641025641,991,39,0,No IMSS
2023,4,99,2,2,49,1,4,1.6666666666666667,5,3,0,IMSS
2023,4,99,2,2,49,1,4,39.58510638297872,3721,94,0,No IMSS
2023,4,99,2,2,49,1,5,63.676923076923075,8278,130,0,No IMSS
2023,4,99,2,2,49,1,5,65,65,1,0,IMSS
2023,4,99,2,2,49,1,6,2,2,1,0,IMSS
2023,4,99,2,2,49,1,6,62.51063829787234,2938,47,0,No IMSS
2023,4,99,2,2,49,1,6,210,210,1,0,No IMSS
2023,4,99,2,2,49,1,7,113,113,1,0,No IMSS
2023,4,99,2,2,49,2,1,8,8,1,0,No IMSS
2023,4,99,2,2,49,2,2,7.5,45,6,0,No IMSS
2023,4,99,2,2,49,2,2,18,18,1,0,IMSS
2023,4,99,2,2,49,2,3,2,2,1,0,IMSS
2023,4,99,2,2,49,2,3,15.538461538461538,404,26,0,No IMSS
2023,4,99,2,2,49,2,4,20.5,41,2,0,IMSS
2023,4,99,2,2,49,2,4,27.94871794871795,1090,39,0,No IMSS
2023,4,99,2,2,49,2,5,28.232558139534884,1214,43,0,No IMSS
2023,4,99,2,2,49,2,5,44,44,1,0,IMSS
2023,4,99,2,2,49,2,6,55.2,552,10,0,No IMSS
2023,4,99,2,2,IM127,1,5,2,4,2,0,No IMSS
2023,4,99,2,2,IM127,2,2,2,2,1,0,No IMSS
2023,4,99,2,2,IM127,2,3,2,2,1,0,No IMSS
2023,4,99,2,2,IM127,2,4,1,1,1,0,No IMSS
2023,4,99,2,2,IM127,2,5,1,1,1,0,No IMSS
2023,4,99,2,2,IM237,1,2,17,17,1,0,No IMSS
2023,4,99,2,2,IM237,1,5,83,249,3,0,No IMSS
2023,4,99,2,2,IM237,1,6,35,70,2,0,No IMSS
2023,4,99,2,2,IM237,2,3,13,13,1,0,No IMSS
2023,4,99,2,2,IM237,2,5,36,216,6,0,No IMSS
2023,4,99,1,2,49,1,5,67.5,135,2,0,No IMSS
2023,4,99,1,2,49,2,4,20,20,1,0,No IMSS
2023,4,99,1,2,49,2,5,16,16,1,0,No IMSS
2023,5,142417,2,2,136,2,2,4,4,1,0,No IMSS
2023,5,14,2,2,127,1,4,28,28,1,0,No IMSS
2023,5,14,2,2,127,1,5,69.5,278,4,0,No IMSS
2023,5,14,2,2,127,2,3,3,3,1,0,No IMSS
2023,5,14,2,2,127,2,5,17,51,3,0,No IMSS
2023,5,14,2,2,136,2,2,4,4,1,0,No IMSS
2023,5,14,2,2,136,2,3,4.5,9,2,0,No IMSS
2023,5,14,2,2,49,1,2,1,2,2,0,No IMSS
2023,5,14,2,2,49,1,3,1.6666666666666667,5,3,0,No IMSS
2023,5,14,2,2,49,1,3,3,3,1,0,IMSS
2023,5,14,2,2,49,1,4,20,200,10,0,No IMSS
2023,5,14,2,2,49,1,5,82.7,827,10,0,No IMSS
2023,5,14,2,2,49,1,6,6.25,25,4,0,No IMSS
2023,5,14,2,2,49,2,3,3,9,3,0,No IMSS
2023,5,14,2,2,49,2,4,3.7142857142857144,26,7,0,No IMSS
2023,5,14,2,2,49,2,5,5,5,1,0,No IMSS
2023,5,14,2,2,IM127,1,2,1,1,1,0,No IMSS
2023,5,99,2,2,127,1,2,48.166666666666664,289,6,0,No IMSS
2023,5,99,2,2,127,1,3,1,1,1,0,IMSS
2023,5,99,2,2,127,1,3,24.4,244,10,0,No IMSS
2023,5,99,2,2,127,1,4,65.6875,1051,16,0,No IMSS
2023,5,99,2,2,127,1,5,56.333333333333336,1183,21,0,No IMSS
2023,5,99,2,2,127,1,5,60,60,1,0,No IMSS
2023,5,99,2,2,127,1,6,18.8,94,5,0,No IMSS
2023,5,99,2,2,127,2,1,10,10,1,0,No IMSS
2023,5,99,2,2,127,2,2,1,1,1,0,No IMSS
2023,5,99,2,2,127,2,3,1,1,1,0,IMSS
2023,5,99,2,2,127,2,3,19.166666666666668,115,6,0,No IMSS
2023,5,99,2,2,127,2,4,28.571428571428573,200,7,0,No IMSS
2023,5,99,2,2,127,2,5,23.1,231,10,0,No IMSS
2023,5,99,2,2,127,2,6,48,144,3,0,No IMSS
2023,5,99,2,2,136,2,2,5.333333333333333,16,3,0,No IMSS
2023,5,99,2,2,136,2,3,7.714285714285714,54,7,0,No IMSS
2023,5,99,2,2,49,1,2,5.461538461538462,71,13,0,No IMSS
2023,5,99,2,2,49,1,3,33.4468085106383,1572,47,0,No IMSS
2023,5,99,2,2,49,1,3,49,147,3,0,IMSS
2023,5,99,2,2,49,1,4,3,6,2,0,IMSS
2023,5,99,2,2,49,1,4,41.810526315789474,3972,95,0,No IMSS
2023,5,99,2,2,49,1,5,2,2,1,0,No IMSS
2023,5,99,2,2,49,1,5,64.4201680672269,7666,119,0,No IMSS
2023,5,99,2,2,49,1,6,40.40909090909091,1778,44,0,No IMSS
2023,5,99,2,2,49,1,7,75.33333333333333,226,3,0,No IMSS
2023,5,99,2,2,49,2,2,1,1,1,0,No IMSS
2023,5,99,2,2,49,2,2,10.3,103,10,0,No IMSS
2023,5,99,2,2,49,2,3,4,4,1,0,IMSS
2023,5,99,2,2,49,2,3,20.304347826086957,467,23,0,No IMSS
2023,5,99,2,2,49,2,4,24.163636363636364,1329,55,0,No IMSS
2023,5,99,2,2,49,2,4,28,28,1,0,IMSS
2023,5,99,2,2,49,2,5,33.256410256410255,1297,39,0,No IMSS
2023,5,99,2,2,49,2,5,91,91,1,0,IMSS
2023,5,99,2,2,49,2,6,5.375,43,8,0,No IMSS
2023,5,99,2,2,49,2,7,7,14,2,0,No IMSS
2023,5,99,2,2,IM127,1,2,1,1,1,0,No IMSS
2023,5,99,2,2,IM237,1,2,3,3,1,0,No IMSS
2023,5,99,2,2,IM237,1,5,42,84,2,0,No IMSS
2023,5,99,2,2,IM237,1,6,34,34,1,0,No IMSS
2023,5,99,2,2,IM237,2,2,3,3,1,0,No IMSS
2023,5,99,2,2,IM237,2,3,44.5,89,2,0,No IMSS
2023,5,99,2,2,IM237,2,4,3,3,1,0,No IMSS
2023,5,99,2,2,IM237,2,6,1,1,1,0,No IMSS
2023,5,99,3,2,136,2,2,84,84,1,0,No IMSS
2023,5,99,1,2,127,1,5,15,15,1,0,No IMSS
2023,5,99,1,2,49,2,5,15,15,1,0,No IMSS
2023,6,14,2,2,127,1,5,72,360,5,0,No IMSS
2023,6,14,2,2,127,1,7,1,1,1,0,No IMSS
2023,6,14,2,2,127,2,2,11.5,46,4,0,No IMSS
2023,6,14,2,2,127,2,3,101,101,1,0,No IMSS
2023,6,14,2,2,127,2,4,43,43,1,0,No IMSS
2023,6,14,2,2,127,2,5,1,2,2,0,No IMSS
2023,6,14,2,2,127,2,6,87,87,1,0,No IMSS
2023,6,14,2,2,49,1,3,63,189,3,0,No IMSS
2023,6,14,2,2,49,1,4,35,35,1,0,IMSS
2023,6,14,2,2,49,1,4,62.333333333333336,374,6,0,No IMSS
2023,6,14,2,2,49,1,5,26.88888888888889,242,9,0,No IMSS
2023,6,14,2,2,49,1,6,13.333333333333334,40,3,0,No IMSS
2023,6,14,2,2,49,2,3,3,3,1,0,No IMSS
2023,6,14,2,2,49,2,4,4.333333333333333,13,3,0,No IMSS
2023,6,14,2,2,49,2,5,28,28,1,0,No IMSS
2023,6,14,2,2,IM127,1,4,10,10,1,0,No IMSS
2023,6,14,2,2,IM237,1,5,17,17,1,0,No IMSS
2023,6,142417,2,2,49,1,4,35,35,1,0,IMSS
2023,6,99,2,2,IM237,1,3,11,22,2,0,No IMSS
2023,6,99,2,2,IM237,1,4,3,3,1,0,No IMSS
2023,6,99,2,2,IM237,1,5,12.5,50,4,0,No IMSS
2023,6,99,2,2,IM237,1,6,12,12,1,0,No IMSS
2023,6,99,2,2,IM237,2,5,1,1,1,0,IMSS
2023,6,99,2,2,IM237,2,5,21,21,1,0,No IMSS
2023,6,99,3,2,136,2,2,84,84,1,0,No IMSS
2023,6,99,1,2,127,1,3,26,26,1,0,No IMSS
2023,6,99,1,2,127,1,4,22,22,1,0,No IMSS
2023,6,99,1,2,49,1,3,45,45,1,0,No IMSS
2023,6,99,1,2,49,2,4,11,11,1,0,No IMSS
2023,6,99,2,2,127,1,2,4.666666666666667,14,3,0,No IMSS
2023,6,99,2,2,127,1,3,49.857142857142854,349,7,0,No IMSS
2023,6,99,2,2,127,1,4,42.285714285714285,592,14,0,No IMSS
2023,6,99,2,2,127,1,5,36,36,1,0,IMSS
2023,6,99,2,2,127,1,5,37.903225806451616,1175,31,0,No IMSS
2023,6,99,2,2,127,1,6,72.42857142857143,507,7,0,No IMSS
2023,6,99,2,2,127,1,7,1,1,1,0,No IMSS
2023,6,99,2,2,127,2,2,7.25,58,8,0,No IMSS
2023,6,99,2,2,127,2,3,89.6,448,5,0,No IMSS
2023,6,99,2,2,127,2,4,11,11,1,0,IMSS
2023,6,99,2,2,127,2,4,80.5,805,10,0,No IMSS
2023,6,99,2,2,127,2,5,2.5,5,2,0,IMSS
2023,6,99,2,2,127,2,5,39.11764705882353,665,17,0,No IMSS
2023,6,99,2,2,127,2,6,14,14,1,0,No IMSS
2023,6,99,2,2,127,2,6,50.5,101,2,0,No IMSS
2023,6,99,2,2,136,2,2,5,5,1,0,No IMSS
2023,6,99,2,2,136,2,3,3,6,2,0,No IMSS
2023,6,99,2,2,136,2,4,10,10,1,0,No IMSS
2023,6,99,2,2,49,1,2,20.5,164,8,0,No IMSS
2023,6,99,2,2,49,1,3,14,14,1,0,IMSS
2023,6,99,2,2,49,1,3,15.5,465,30,0,No IMSS
2023,6,99,2,2,49,1,4,36,108,3,0,IMSS
2023,6,99,2,2,49,1,4,54.34375,5217,96,0,No IMSS
2023,6,99,2,2,49,1,5,7,7,1,0,IMSS
2023,6,99,2,2,49,1,5,50.33870967741935,6242,124,0,No IMSS
2023,6,99,2,2,49,1,6,56,56,1,0,IMSS
2023,6,99,2,2,49,1,6,57.34285714285714,2007,35,0,No IMSS
2023,6,99,2,2,49,1,7,68,136,2,0,No IMSS
2023,6,99,2,2,49,2,2,5.666666666666667,17,3,0,No IMSS
2023,6,99,2,2,49,2,3,5,20,4,0,IMSS
2023,6,99,2,2,49,2,3,25.166666666666668,604,24,0,No IMSS
2023,6,99,2,2,49,2,4,14.5,58,4,0,IMSS
2023,6,99,2,2,49,2,4,36.64102564102564,1429,39,0,No IMSS
2023,6,99,2,2,49,2,5,1,1,1,0,IMSS
2023,6,99,2,2,49,2,5,7,7,1,0,No IMSS
2023,6,99,2,2,49,2,5,21.795454545454547,959,44,0,No IMSS
2023,6,99,2,2,49,2,6,63.75,510,8,0,No IMSS
2023,6,99,2,2,IM127,1,3,2,2,1,0,No IMSS
2023,6,99,2,2,IM127,1,4,5.5,11,2,0,No IMSS
2023,6,99,2,2,IM127,1,5,3,3,1,0,No IMSS
2023,6,99,2,2,IM127,2,3,2,2,1,0,No IMSS
2023,6,99,2,2,IM127,2,5,1,1,1,0,No IMSS
2023,7,14,2,2,127,1,4,7,7,1,0,No IMSS
2023,7,14,2,2,127,1,5,33.2,166,5,0,No IMSS
2023,7,14,2,2,127,2,2,10,10,1,0,No IMSS
2023,7,14,2,2,127,2,3,14,14,1,0,No IMSS
2023,7,14,2,2,127,2,4,7,7,1,0,No IMSS
2023,7,14,2,2,127,2,4,23,23,1,0,IMSS
2023,7,14,2,2,127,2,5,3,3,1,0,No IMSS
2023,7,14,2,2,136,2,3,7,7,1,0,No IMSS
2023,7,14,2,2,49,1,2,5,5,1,0,No IMSS
2023,7,14,2,2,49,1,3,50.666666666666664,152,3,0,No IMSS
2023,7,14,2,2,49,1,4,25.4,127,5,0,No IMSS
2023,7,14,2,2,49,1,5,58.1875,931,16,0,No IMSS
2023,7,14,2,2,49,1,6,38,228,6,0,No IMSS
2023,7,14,2,2,49,1,7,79,79,1,0,No IMSS
2023,7,14,2,2,49,2,3,8.5,17,2,0,No IMSS
2023,7,14,2,2,49,2,4,9.4,47,5,0,No IMSS
2023,7,14,2,2,49,2,4,10,10,1,0,IMSS
2023,7,14,2,2,49,2,5,7,42,6,0,No IMSS
2023,7,14,2,2,49,2,6,28,28,1,0,No IMSS
2023,7,14,2,2,IM237,1,5,7,7,1,0,No IMSS
2023,7,142417,2,2,49,2,3,3,3,1,0,No IMSS
2023,7,99,2,2,IM237,1,3,4,4,1,0,No IMSS
2023,7,99,2,2,IM237,1,4,71.33333333333333,214,3,0,No IMSS
2023,7,99,2,2,IM237,1,5,44,176,4,0,No IMSS
2023,7,99,2,2,IM237,1,6,10,10,1,0,No IMSS
2023,7,99,2,2,IM237,2,5,36,36,1,0,No IMSS
2023,7,99,2,2,IM237,2,5,242,242,1,0,IMSS
2023,7,99,3,2,136,2,2,84,84,1,0,No IMSS
2023,7,99,1,2,49,1,3,320,320,1,0,No IMSS
2023,7,99,1,2,49,1,5,35.5,71,2,0,No IMSS
2023,7,99,1,2,IM237,1,3,320,320,1,0,No IMSS
2023,7,99,2,2,127,1,2,74.66666666666667,224,3,0,No IMSS
2023,7,99,2,2,127,1,3,11.5,23,2,0,IMSS
2023,7,99,2,2,127,1,3,39,195,5,0,No IMSS
2023,7,99,2,2,127,1,4,10.764705882352942,183,17,0,No IMSS
2023,7,99,2,2,127,1,4,45,45,1,0,IMSS
2023,7,99,2,2,127,1,5,39.38461538461539,1536,39,0,No IMSS
2023,7,99,2,2,127,1,6,36,288,8,0,No IMSS
2023,7,99,2,2,127,2,2,17.714285714285715,124,7,0,No IMSS
2023,7,99,2,2,127,2,3,76.15384615384616,990,13,0,No IMSS
2023,7,99,2,2,127,2,4,44.8,448,10,0,No IMSS
2023,7,99,2,2,127,2,4,70,140,2,0,IMSS
2023,7,99,2,2,127,2,5,2,2,1,0,IMSS
2023,7,99,2,2,127,2,5,34.23529411764706,582,17,0,No IMSS
2023,7,99,2,2,127,2,6,116.5,233,2,0,No IMSS
2023,7,99,2,2,136,2,3,7,14,2,0,No IMSS
2023,7,99,2,2,49,1,2,5.666666666666667,51,9,0,No IMSS
2023,7,99,2,2,49,1,3,21,924,44,0,No IMSS
2023,7,99,2,2,49,1,3,95,95,1,0,IMSS
2023,7,99,2,2,49,1,4,1,1,1,0,IMSS
2023,7,99,2,2,49,1,4,41.336633663366335,4175,101,0,No IMSS
2023,7,99,2,2,49,1,5,27.333333333333332,82,3,0,No IMSS
2023,7,99,2,2,49,1,5,48.065693430656935,6585,137,0,No IMSS
2023,7,99,2,2,49,1,5,94,94,1,0,IMSS
2023,7,99,2,2,49,1,6,40.87096774193548,1267,31,0,No IMSS
2023,7,99,2,2,49,1,7,27.333333333333332,82,3,0,No IMSS
2023,7,99,2,2,49,2,1,16,16,1,0,No IMSS
2023,7,99,2,2,49,2,2,3.1,31,10,0,No IMSS
2023,7,99,2,2,49,2,3,24.181818181818183,532,22,0,No IMSS
2023,7,99,2,2,49,2,4,4,12,3,0,IMSS
2023,7,99,2,2,49,2,4,23.59090909090909,1038,44,0,No IMSS
2023,7,99,2,2,49,2,5,19.359375,1239,64,0,No IMSS
2023,7,99,2,2,49,2,5,123.5,247,2,0,IMSS
2023,7,99,2,2,49,2,6,33.142857142857146,464,14,0,No IMSS
2023,7,99,2,2,IM127,1,3,3,3,1,0,No IMSS
2023,7,99,2,2,IM127,1,4,2,4,2,0,No IMSS
2023,7,99,2,2,IM127,2,4,1,2,2,0,No IMSS
2023,7,99,2,2,IM127,2,5,3,3,1,0,No IMSS
2023,8,14,2,2,127,1,2,1,1,1,0,No IMSS
2023,8,14,2,2,127,1,4,103.4,517,5,0,No IMSS
2023,8,14,2,2,127,1,5,40.75,163,4,0,No IMSS
2023,8,14,2,2,127,1,6,1,1,1,0,No IMSS
2023,8,14,2,2,127,2,2,12,12,1,0,No IMSS
2023,8,14,2,2,127,2,4,4.333333333333333,13,3,0,No IMSS
2023,8,14,2,2,127,2,6,1,1,1,0,No IMSS
2023,8,14,2,2,136,2,2,5,5,1,0,No IMSS
2023,8,14,2,2,49,1,2,44,44,1,0,No IMSS
2023,8,14,2,2,49,1,3,2,2,1,0,IMSS
2023,8,14,2,2,49,1,3,7.666666666666667,23,3,0,No IMSS
2023,8,14,2,2,49,1,4,48.2,241,5,0,No IMSS
2023,8,14,2,2,49,1,5,91.33333333333333,274,3,0,No IMSS
2023,8,14,2,2,49,1,6,34,68,2,0,No IMSS
2023,8,14,2,2,49,2,2,4.5,9,2,0,No IMSS
2023,8,14,2,2,49,2,3,5,5,1,0,No IMSS
2023,8,14,2,2,49,2,4,52.75,422,8,0,No IMSS
2023,8,14,2,2,49,2,5,12,12,1,0,No IMSS
2023,8,14,2,2,IM127,2,2,1,1,1,0,No IMSS
2023,8,14,2,2,IM237,1,5,5,5,1,0,No IMSS
2023,8,99,2,2,127,1,2,5.5,22,4,0,No IMSS
2023,8,99,2,2,127,1,3,30.416666666666668,365,12,0,No IMSS
2023,8,99,2,2,127,1,4,71.29166666666667,1711,24,0,No IMSS
2023,8,99,2,2,127,1,5,58.567567567567565,2167,37,0,No IMSS
2023,8,99,2,2,127,1,6,49.25,394,8,0,No IMSS
2023,8,99,2,2,127,1,7,13,13,1,0,No IMSS
2023,8,99,2,2,127,2,2,6.8,34,5,0,No IMSS
2023,8,99,2,2,127,2,3,24.714285714285715,173,7,0,No IMSS
2023,8,99,2,2,127,2,4,7.666666666666667,23,3,0,IMSS
2023,8,99,2,2,127,2,4,34.857142857142854,488,14,0,No IMSS
2023,8,99,2,2,127,2,5,16.5625,265,16,0,No IMSS
2023,8,99,2,2,127,2,6,2,4,2,0,No IMSS
2023,8,99,2,2,136,2,2,4.666666666666667,14,3,0,No IMSS
2023,8,99,2,2,136,2,3,4,4,1,0,IMSS
2023,8,99,2,2,136,2,3,7,14,2,0,No IMSS
2023,8,99,2,2,136,2,4,1,1,1,0,IMSS
2023,8,99,2,2,IM127,1,2,3,3,1,0,No IMSS
2023,8,99,2,2,IM127,2,2,1,1,1,0,No IMSS
2023,8,99,2,2,IM127,2,4,1,2,2,0,No IMSS
2023,8,99,2,2,IM237,1,4,43,86,2,0,No IMSS
2023,8,99,2,2,IM237,1,5,5,5,1,0,No IMSS
2023,8,99,2,2,IM237,1,6,174,348,2,0,No IMSS
2023,8,99,2,2,IM237,2,2,3,3,1,0,No IMSS
2023,8,99,2,2,IM237,2,3,23,23,1,0,No IMSS
2023,8,99,2,2,IM237,2,4,154,308,2,0,No IMSS
2023,8,99,2,2,IM237,2,5,51.333333333333336,154,3,0,No IMSS
2023,8,99,2,2,49,1,2,8.615384615384615,112,13,0,No IMSS
2023,8,99,2,2,49,1,3,5.75,23,4,0,IMSS
2023,8,99,2,2,49,1,3,35.21875,1127,32,0,No IMSS
2023,8,99,2,2,49,1,4,32,64,2,0,IMSS
2023,8,99,2,2,49,1,4,52.906976744186046,4550,86,0,No IMSS
2023,8,99,2,2,49,1,5,6,6,1,0,IMSS
2023,8,99,2,2,49,1,5,52.92307692307692,6192,117,0,No IMSS
2023,8,99,2,2,49,1,6,52.193548387096776,1618,31,0,No IMSS
2023,8,99,2,2,49,1,6,146,146,1,0,IMSS
2023,8,99,2,2,49,1,7,57.5,115,2,0,No IMSS
2023,8,99,2,2,49,2,2,5.6,56,10,0,No IMSS
2023,8,99,2,2,49,2,3,20.95,419,20,0,No IMSS
2023,8,99,2,2,49,2,4,43.293103448275865,2511,58,0,No IMSS
2023,8,99,2,2,49,2,4,51,51,1,0,IMSS
2023,8,99,2,2,49,2,5,17.5,35,2,0,IMSS
2023,8,99,2,2,49,2,5,28.372881355932204,1674,59,0,No IMSS
2023,8,99,2,2,49,2,6,29.636363636363637,326,11,0,No IMSS
2023,8,99,1,2,127,1,5,101,101,1,0,No IMSS
2023,8,99,3,2,136,2,3,84,252,3,0,No IMSS
2023,8,99,1,2,49,2,4,5,5,1,0,No IMSS
2023,8,99,1,2,49,2,5,8,8,1,0,No IMSS
2023,9,14,2,2,127,1,3,63,63,1,0,No IMSS
2023,9,14,2,2,127,1,4,32.333333333333336,97,3,0,No IMSS
2023,9,14,2,2,127,1,5,52,52,1,0,No IMSS
2023,9,14,2,2,127,2,1,1,1,1,0,No IMSS
2023,9,14,2,2,127,2,2,9,18,2,0,No IMSS
2023,9,14,2,2,127,2,4,4,8,2,0,No IMSS
2023,9,14,2,2,127,2,5,12,12,1,0,No IMSS
2023,9,14,2,2,136,2,2,14,14,1,0,No IMSS
2023,9,14,2,2,49,1,4,40.3,403,10,0,No IMSS
2023,9,14,2,2,49,1,5,51.15384615384615,665,13,0,No IMSS
2023,9,14,2,2,49,1,6,33,165,5,0,No IMSS
2023,9,14,2,2,49,2,2,17.333333333333332,52,3,0,No IMSS
2023,9,14,2,2,49,2,3,6,24,4,0,No IMSS
2023,9,14,2,2,49,2,4,57.5,230,4,0,No IMSS
2023,9,14,2,2,49,2,5,83.16666666666667,499,6,0,No IMSS
2023,9,14,2,2,IM127,2,4,2,2,1,0,No IMSS
2023,9,142417,2,2,49,2,5,2,2,1,0,No IMSS
2023,9,99,1,2,49,1,5,45,45,1,0,No IMSS
2023,9,99,1,2,49,2,5,61,61,1,0,No IMSS
2023,9,99,2,2,49,1,2,26.666666666666668,400,15,0,No IMSS
2023,9,99,2,2,49,1,3,1,2,2,0,IMSS
2023,9,99,2,2,49,1,3,26.261904761904763,1103,42,0,No IMSS
2023,9,99,2,2,49,1,4,47.024096385542165,3903,83,0,No IMSS
2023,9,99,2,2,49,1,4,82.33333333333333,494,6,0,IMSS
2023,9,99,2,2,49,1,5,4,12,3,0,IMSS
2023,9,99,2,2,49,1,5,62.255319148936174,8778,141,0,No IMSS
2023,9,99,2,2,49,1,6,43.285714285714285,1515,35,0,No IMSS
2023,9,99,2,2,49,1,6,274,274,1,0,IMSS
2023,9,99,2,2,49,1,7,13.5,27,2,0,No IMSS
2023,9,99,2,2,49,2,2,42.833333333333336,257,6,0,No IMSS
2023,9,99,2,2,49,2,3,8.227272727272727,181,22,0,No IMSS
2023,9,99,2,2,49,2,4,31.844444444444445,1433,45,0,No IMSS
2023,9,99,2,2,49,2,4,38.6,193,5,0,IMSS
2023,9,99,2,2,49,2,5,2,2,1,0,IMSS
2023,9,99,2,2,49,2,5,48.8,2440,50,0,No IMSS
2023,9,99,2,2,49,2,6,57.666666666666664,519,9,0,No IMSS
2023,9,99,2,2,49,2,7,2,4,2,0,No IMSS
2023,9,99,2,2,IM127,1,3,3,3,1,0,No IMSS
2023,9,99,2,2,IM127,2,3,1,1,1,0,No IMSS
2023,9,99,2,2,IM127,2,4,2,2,1,0,No IMSS
2023,9,99,2,2,IM127,2,5,1,1,1,0,No IMSS
2023,9,99,2,2,IM237,1,4,6,6,1,0,No IMSS
2023,9,99,2,2,IM237,1,5,26.333333333333332,79,3,0,No IMSS
2023,9,99,2,2,IM237,1,6,51,153,3,0,No IMSS
2023,9,99,2,2,IM237,2,4,16,32,2,0,No IMSS
2023,9,99,2,2,IM237,2,5,3,3,1,0,No IMSS
2023,9,99,2,2,IM237,2,6,1,1,1,0,No IMSS
2023,9,99,2,2,127,1,2,6.333333333333333,19,3,0,No IMSS
2023,9,99,2,2,127,1,3,29,29,1,0,IMSS
2023,9,99,2,2,127,1,3,65.27272727272727,718,11,0,No IMSS
2023,9,99,2,2,127,1,4,30.083333333333332,722,24,0,No IMSS
2023,9,99,2,2,127,1,5,31.15625,997,32,0,No IMSS
2023,9,99,2,2,127,1,6,41.75,167,4,0,No IMSS
2023,9,99,2,2,127,2,1,1,1,1,0,No IMSS
2023,9,99,2,2,127,2,2,1,1,1,0,IMSS
2023,9,99,2,2,127,2,2,6.333333333333333,19,3,0,No IMSS
2023,9,99,2,2,127,2,3,6.142857142857143,43,7,0,No IMSS
2023,9,99,2,2,127,2,4,15.529411764705882,264,17,0,No IMSS
2023,9,99,2,2,127,2,5,27,324,12,0,No IMSS
2023,9,99,2,2,127,2,6,3,3,1,0,No IMSS
2023,9,99,2,2,136,2,2,10.666666666666666,32,3,0,No IMSS
2023,9,99,2,2,136,2,3,1,1,1,0,No IMSS
2023,9,99,2,2,136,2,4,4,8,2,0,No IMSS
2023,9,99,3,2,136,2,2,84,84,1,0,No IMSS
2023,10,14,2,2,127,1,2,1,1,1,0,No IMSS
2023,10,14,2,2,127,1,3,3,6,2,0,No IMSS
2023,10,14,2,2,127,1,4,93,279,3,0,No IMSS
2023,10,14,2,2,127,1,5,48.5,97,2,0,No IMSS
2023,10,14,2,2,127,1,6,76.5,306,4,0,No IMSS
2023,10,14,2,2,127,2,3,17,51,3,0,No IMSS
2023,10,14,2,2,127,2,5,13.333333333333334,40,3,0,No IMSS
